Postal Code	x	y	inseecode	place	population	density
22480	-0.19723704	0.80062324	22321	Saint-Nicolas-du-Pélem	1922	47
22720	-0.19582577	0.80329	22322	Saint-Péver	316	24
22550	-0.18638676	0.8023491	22323	Saint-Potan	798	40
22700	-0.19854468	0.8093224	22324	Saint-Quay-Perros	1375	291
22410	-0.19217853	0.80544406	22325	Saint-Quay-Portrieux	3018	780
22270	-0.18826658	0.8009729	22326	Saint-Rieul	344	54
22100	-0.18375938	0.80087787	22327	Saint-Samson-sur-Rance	1180	188
22100	-0.18338117	0.79990023	22329	Saint-Solen	0	0
22460	-0.19399111	0.79837686	22330	Saint-Thélo	458	31
22480	-0.19724765	0.79972714	22331	Sainte-Tréphine	223	18
22510	-0.19002412	0.80017006	22332	Saint-Trimoél	296	35
22230	-0.1892792	0.79731315	22333	Saint-Vran	672	24
22570	-0.19668344	0.79959595	22334	Saint-Igeaux	153	12
22720	-0.1956488	0.8023506	22335	Senven-Léhart	292	23
22250	-0.18795732	0.79881245	22337	Sévignac	1075	25
22200	-0.19579197	0.80597806	22338	Squiffiec	560	52
22100	-0.18363346	0.8005519	22339	Taden	1698	84
22140	-0.19845669	0.80720276	22340	Tonquédec	1061	59
22640	-0.1882688	0.8000768	22341	Tramain	483	52
22980	-0.18563618	0.79949564	22342	Trébédan	391	36
22560	-0.19991368	0.80934817	22343	Trébeurden	3094	231
22340	-0.2008046	0.8014628	22344	Trébrivan	651	28
22510	-0.19015191	0.7996007	22345	Trébry	742	30
22510	-0.19084004	0.80005467	22346	Trédaniel	747	47
22220	-0.19575465	0.8086658	22347	Trédarzec	1023	88
22250	-0.1865766	0.79880613	22348	Trédias	478	43
22300	-0.2001847	0.80821294	22349	Trédrez	1155	108
22310	-0.20038794	0.8073616	22350	Tréduder	157	33
22340	-0.20124748	0.8012682	22351	Treffrin	608	81
22630	-0.1843787	0.7980271	22352	Tréfumel	262	45
22540	-0.19761844	0.80490696	22354	Tréglamus	795	42
22400	-0.18839094	0.8012994	22355	Trégomar	0	0
22590	-0.19306469	0.8041503	22356	Trégomeur	682	66
22650	-0.18519922	0.8023866	22357	Trégon	259	42
22200	-0.19604488	0.8057375	22358	Trégonneau	363	57
22420	-0.19872521	0.8060668	22359	Trégrom	483	29
22290	-0.19349517	0.80484766	22361	Tréguidel	500	76
22220	-0.19612679	0.8087528	22362	Tréguier	2799	1841
22660	-0.19748093	0.8096704	22363	Trélévern	1254	181
22100	-0.18494731	0.7999422	22364	Trélivan	2289	206
22110	-0.1982974	0.8011708	22365	Trémargat	152	11
22310	-0.20115083	0.8066439	22366	Trémel	403	34
22590	-0.19275557	0.80378014	22367	Tréméloir	424	90
22490	-0.1839488	0.8018146	22368	Tréméreuc	560	135
22250	-0.18695311	0.79888904	22369	Trémeur	613	42
22290	-0.19435357	0.8062434	22370	Trémeven	286	56
22230	-0.18789601	0.7964087	22371	Trémorel	954	28
22440	-0.19288562	0.80321133	22372	Trémuson	1482	235
22340	-0.2017203	0.79928184	22373	Tréogan	138	19
22100	-0.18400714	0.7997374	22374	Tressaint	0	0
22290	-0.19399032	0.8052612	22375	Tressignaux	512	70
22600	-0.19349083	0.7979634	22376	Trévé	1345	51
22410	-0.19248697	0.80581397	22377	Tréveneuc	607	91
22290	-0.19460599	0.80600226	22378	Trévérec	190	44
22660	-0.19729508	0.8096265	22379	Trévou-Tréguignec	1210	186
22100	-0.1845694	0.798964	22380	Trévron	679	71
22450	-0.1977489	0.80853456	22381	Trézény	304	94
22490	-0.18419851	0.8015704	22382	Trigavou	0	0
22450	-0.19607359	0.8081411	22383	Troguéry	224	62
22460	-0.19379602	0.79923	22384	Uzel	943	139
22690	-0.18319592	0.8007557	22385	La Vicomté-sur-Rance	779	170
22800	-0.1950956	0.80132437	22386	Le Vieux-Bourg	645	26
22980	-0.1853233	0.80002445	22388	Vildé-Guingalan	820	112
22120	-0.19104736	0.80219483	22389	Yffiniac	3510	201
22930	-0.19434284	0.80713916	22390	Yvias	673	58
22350	-0.18601178	0.79868203	22391	Yvignac	1065	30
22140	-0.1973517	0.8060432	22901	Guénézan	0	0
22140	-0.19684526	0.80652374	22902	Trézelan	0	0
22430	-0.18838117	0.80398774	22907	Caroual	0	0
22740	-0.19425416	0.8092152	22911	Kermouster	0	0
22300	-0.20011695	0.8084967	22913	Locquémeau	0	0
22540	-0.20593727	0.8023983	22915	Le Quinquis	0	0
22710	-0.1963586	0.80985606	22917	Buguélés	0	0
22710	-0.18382573	0.8032809	22918	Port Blanc	0	0
22700	-0.19859588	0.8099342	22919	La Clarté	0	0
22240	-0.18731886	0.8043487	22921	Sables-d'Or-les-Pins	0	0
22310	-0.19755174	0.80519104	22924	Saint-Efflam	0	0
22620	-0.19357595	0.80875874	22927	L'Arcouest	0	0
22190	-0.19156776	0.8038087	22930	Les Rosaires	0	0
22580	-0.19532481	0.796887	22934	Keregal	0	0
22410	-0.19230027	0.80577123	22937	Kertugal	0	0
23150	-0.14421268	0.7504081	23001	Ahun	1481	44
23380	-0.14448455	0.75251657	23002	Ajain	982	30
23200	-0.14329371	0.7484917	23003	Alleyrat	169	18
23000	-0.1458848	0.75392425	23004	Anzéme	519	18
23700	-0.13967845	0.74939555	23005	Arfeuille-Chétain	167	8
23210	-0.150029	0.75106794	23006	Arrénes	269	12
23480	-0.1442446	0.74893874	23007	Ars	247	11
23200	-0.14318585	0.7478849	23008	Aubusson	5097	265
23170	-0.1405753	0.7527782	23009	Auge	124	12
23210	-0.14799255	0.7510244	23010	Augéres	146	12
23210	-0.14839028	0.7510903	23011	Aulon	191	18
23400	-0.14975975	0.74777615	23012	Auriat	144	7
23700	-0.13901503	0.7484087	23013	Auzances	1536	217
23210	-0.14764215	0.75067145	23014	Azat-Chatenet	133	14
23160	-0.15019995	0.7561168	23015	Azerables	1019	26
23260	-0.14061575	0.746006	23017	Basville	224	10
23160	-0.14960669	0.7560169	23018	Bazelat	303	23
23260	-0.14228755	0.7445004	23019	Beissat	41	3
23190	-0.14149852	0.7482072	23020	Bellegarde-en-Marche	425	135
23210	-0.14908995	0.75179684	23021	Bénévent-l'Abbaye	837	72
23270	-0.14303042	0.7552324	23022	Bététe	525	19
23140	-0.14359793	0.7529637	23023	Blaudeix	104	15
23200	-0.14378454	0.7479805	23024	Blessac	495	28
23220	-0.14530097	0.75500935	23025	Bonnat	1387	30
23230	-0.14072849	0.753097	23026	Bord-Saint-Georges	343	11
23400	-0.14803067	0.7495553	23027	Bosmoreau-les-Mines	249	28
23220	-0.14618704	0.754564	23029	Le Bourg-d'Hem	278	18
23400	-0.14817284	0.7486935	23030	Bourganeuf	3385	150
23600	-0.14124869	0.7549483	23032	Boussac-Bourg	899	23
23000	-0.14715952	0.75236267	23033	La Brionne	348	49
23700	-0.13974749	0.74763846	23034	Brousse	32	9
23170	-0.13887802	0.75192356	23035	Budeliére	756	30
23320	-0.14707404	0.7541194	23036	Bussiére-Dunoise	1139	28
23700	-0.1400122	0.7485636	23037	Bussiére-Nouvelle	113	13
23600	-0.14234467	0.75571257	23038	Bussiére-Saint-Georges	239	11
23230	-0.14205585	0.7524225	23040	La Celle-sous-Gouzon	162	12
23350	-0.14392708	0.7559668	23041	La Cellette	340	16
23210	-0.14883572	0.7508689	23042	Ceyroux	135	11
23480	-0.14450434	0.74986523	23043	Chamberaud	113	15
23220	-0.1468373	0.7555562	23044	Chambon-Sainte-Croix	84	13
23170	-0.13956371	0.7514407	23045	Chambon-sur-Voueize	1105	33
23110	-0.13797326	0.7511942	23046	Chambonchard	116	9
23240	-0.14978847	0.7525039	23047	Chamborand	266	24
23190	-0.14160733	0.7488137	23048	Champagnat	438	15
23220	-0.14568658	0.7538919	23049	Champsanglard	202	15
23160	-0.1489653	0.7562048	23050	La Chapelle-Baloée	151	17
23250	-0.14579238	0.7494837	23051	La Chapelle-Saint-Martial	94	9
23000	-0.14675209	0.75111556	23052	La Chapelle-Taillefert	310	22
23700	-0.13939282	0.7472889	23053	Chard	204	14
23700	-0.13808435	0.74914885	23054	Charron	281	9
23700	-0.13954788	0.7476074	23055	Chételard	35	14
23430	-0.14982314	0.74985284	23056	Chételus-le-Marcheix	375	9
23270	-0.14400767	0.75420964	23057	Chételus-Malvaleix	558	37
23200	-0.14229645	0.74833316	23059	La Chaussade	105	15
23250	-0.14558019	0.74826956	23060	Chavanat	144	11
23130	-0.14272782	0.75076026	23061	Chénérailles	794	102
23220	-0.14604577	0.75542617	23062	Chéniers	631	18
23500	-0.14364381	0.7450101	23063	Clairavaux	171	6
23270	-0.14281856	0.75401855	23064	Clugnat	752	18
23800	-0.14880946	0.7547023	23065	Colondannes	347	32
23700	-0.13950323	0.74789524	23066	Le Compas	216	13
23100	-0.14266947	0.74338216	23067	La Courtine	1057	26
23140	-0.14347747	0.7511747	23068	Cressat	552	17
23260	-0.1410157	0.74606854	23069	Crocq	674	48
23160	-0.14847398	0.7567134	23070	Crozant	636	21
23500	-0.14365228	0.745601	23071	Croze	202	9
23140	-0.14255977	0.75309247	23072	Domeyrot	246	10
23700	-0.13830568	0.74771017	23073	Dontreix	455	10
23480	-0.14534736	0.74970657	23074	Le Donzeil	197	15
23800	-0.14816754	0.7548908	23075	Dun-le-Palestel	1203	123
23110	-0.13881314	0.7510293	23076	évaux-les-Bains	1716	38
23340	-0.14653938	0.74488646	23077	Faux-la-Montagne	391	8
23400	-0.14777406	0.7486278	23078	Faux-Mazuras	169	8
23500	-0.14316924	0.746703	23079	Felletin	1985	144
23100	-0.14413604	0.7444992	23080	Féniers	105	7
23260	-0.14104055	0.7445992	23081	Flayat	364	8
23110	-0.13879237	0.7498476	23083	Fontaniéres	279	18
23360	-0.14506677	0.7564467	23084	La Forét-du-Temple	163	21
23480	-0.14459698	0.7492903	23086	Franséches	239	13
23450	-0.1477312	0.7562944	23087	Fresselines	735	24
23320	-0.1478027	0.75217354	23088	Gartempe	124	13
23350	-0.14406648	0.75510406	23089	Genouillac	775	22
23500	-0.14407538	0.7455212	23091	Gioux	214	6
23380	-0.14523193	0.75293285	23092	Glénic	605	22
23230	-0.14174984	0.7517842	23093	Gouzon	1370	27
23230	-0.14239167	0.75159127	23094	Gouzougnat	0	0
23240	-0.14874789	0.7526255	23095	Le Grand-Bourg	1323	17
23000	-0.14616655	0.7521999	23096	Guéret	14706	561
23130	-0.1430644	0.74992913	23097	Issoudun-Létrieix	287	11
23250	-0.14788847	0.75041705	23099	Janaillat	404	14
23140	-0.14353791	0.75206923	23100	Jarnages	449	49
23220	-0.14489357	0.75376284	23101	Jouillat	361	16
23270	-0.1437501	0.7532832	23102	Ladapeyre	336	11
23800	-0.14826998	0.75549823	23103	Lafat	458	22
23600	-0.14098899	0.7540226	23104	Lavaufranche	231	14
23150	-0.14386082	0.75005656	23105	Lavaveix-les-Mines	964	205
23170	-0.1398263	0.75236595	23106	Lépaud	344	14
23150	-0.14560558	0.75063336	23107	Lépinas	225	15
23600	-0.14065467	0.75485444	23108	Leyrat	193	11
23220	-0.14560299	0.7556489	23109	Linard	226	18
23700	-0.13979219	0.7473509	23110	Lioux-les-Monges	40	5
23240	-0.14959602	0.7536529	23111	Liziéres	303	21
23360	-0.14605501	0.7566083	23112	Lourdoueix-Saint-Pierre	1034	23
23190	-0.1409	0.7481131	23113	Lupersat	375	11
23170	-0.14055751	0.7515962	23114	Lussat	486	10
23260	-0.14224221	0.74478793	23115	Magnat-l'étrange	245	9
23700	-0.14032108	0.74920124	23116	Mainsat	748	21
23800	-0.14802435	0.7557526	23117	Maison-Feyne	314	24
23150	-0.1460503	0.75041056	23118	Maisonnisses	206	19
23260	-0.1418869	0.74443734	23119	Malleret	44	4
23600	-0.14248253	0.75484955	23120	Malleret-Boussac	268	11
23220	-0.14545208	0.7553291	23121	Malval	50	12
23400	-0.14752747	0.74888223	23122	Mansat-la-Courriére	100	11
23700	-0.13930365	0.74786425	23123	Les Mars	274	21
23210	-0.14953528	0.751576	23124	Marsac	781	40
23100	-0.14358078	0.74411595	23125	Le Mas-d'Artige	84	5
23400	-0.14807805	0.74926805	23126	Masbaraud-Mérignat	339	17
23190	-0.14059089	0.7474754	23127	Mautes	262	12
23150	-0.14502136	0.7517184	23128	Mazeirat	142	18
23360	-0.14645027	0.7566732	23130	Méasnes	668	24
23420	-0.13948199	0.74671346	23131	Mérinchal	907	20
23320	-0.1478976	0.751599	23132	Montaigut-le-Blanc	448	26
23400	-0.14897035	0.7488255	23133	Montboucher	356	13
23460	-0.1458263	0.7480145	23134	Le Monteil-au-Vicomte	248	17
23220	-0.14491586	0.7561271	23136	Mortroux	331	25
23150	-0.14416641	0.7506957	23138	Moutier-d'Ahun	195	20
23220	-0.14456704	0.7557753	23139	Moutier-Malcard	573	22
23200	-0.14287806	0.7472463	23140	Moutier-Rozeille	446	23
23800	-0.14865927	0.75438195	23141	Naillat	721	20
23200	-0.14227891	0.7471514	23142	Néoux	295	12
23300	-0.14934969	0.75390685	23143	Noth	477	21
23500	-0.14466022	0.7463519	23144	La Nouaille	264	5
23170	-0.13969135	0.7532291	23145	Nouhant	355	14
23600	-0.14258851	0.75545645	23146	Nouzerines	277	15
23360	-0.14713806	0.7561962	23147	Nouzerolles	111	14
23350	-0.14422946	0.7566058	23148	Nouziers	278	19
23140	-0.14269741	0.75222963	23149	Parsac	619	16
23000	-0.14575773	0.75095314	23150	Peyrabout	162	18
23130	-0.14182408	0.75002706	23151	Peyrat-la-Noniére	506	12
23130	-0.14184096	0.7512089	23152	Pierrefitte	85	13
23340	-0.14464478	0.74517006	23153	Pigerolles	0	0
23140	-0.14437877	0.7519096	23154	Pionnat	682	16
23250	-0.14683536	0.74935883	23155	Pontarion	350	67
23260	-0.14201547	0.74622566	23156	Pontcharraud	127	13
23250	-0.14568639	0.7488767	23157	La Pouge	87	11
23500	-0.14295197	0.7454896	23158	Poussanges	196	8
23130	-0.14235908	0.74922746	23159	Puy-Malsignat	194	15
23110	-0.13919063	0.7499093	23160	Reterre	365	21
23140	-0.1433995	0.7529319	23161	Rimondeix	78	10
23270	-0.1444505	0.7539861	23162	Roches	420	16
23200	-0.1437999	0.7491622	23163	La Rochette	0	0
23700	-0.13890369	0.74912816	23164	Rougnat	631	15
23800	-0.14856355	0.7549566	23166	Sagnat	203	17
23110	-0.13994212	0.7503209	23167	Sannat	432	13
23250	-0.1466943	0.75022084	23168	Sardent	845	21
23000	-0.14526671	0.75146323	23169	La Sauniére	532	71
23000	-0.14595662	0.75098556	23170	Savennes	225	32
23700	-0.13990234	0.7479572	23171	Sermur	139	7
23190	-0.14111812	0.7493262	23172	La Serre-Bussiére-Vieille	117	8
23250	-0.14692938	0.7487841	23173	Soubrebost	135	7
23600	-0.14043958	0.75364125	23174	Soumans	540	15
23150	-0.14530079	0.7499939	23175	Sous-Parsat	155	17
23300	-0.15053895	0.75410664	23176	La Souterraine	5459	147
23300	-0.14999765	0.75490135	23177	Saint-Agnant-de-Versillat	1115	22
23260	-0.14139603	0.7449496	23178	Saint-Agnant-prés-Crocq	209	8
23200	-0.14229645	0.74833316	23179	Saint-Alpinien	350	23
23200	-0.14269537	0.74839646	23180	Saint-Amand	534	66
23400	-0.14926513	0.74828416	23181	Saint-Amand-Jartoudeix	236	13
23200	-0.14187942	0.7470883	23182	Saint-Avit-de-Tardes	206	14
23480	-0.14464328	0.74900293	23183	Saint-Avit-le-Pauvre	69	14
23260	-0.14048104	0.74686885	23184	Saint-Bard	117	13
23130	-0.1422843	0.7509844	23185	Saint-Chabrais	379	15
23000	-0.14635436	0.7510505	23186	Saint-Christophe	133	17
23130	-0.14268205	0.7510477	23187	Saint-Dizier-la-Tour	234	14
23270	-0.14396128	0.7544972	23188	Saint-Dizier-les-Domaines	215	14
23400	-0.14833398	0.75019556	23189	Saint-Dizier-Leyrenne	902	19
23190	-0.14131737	0.7493576	23190	Saint-Domet	205	13
23000	-0.1468463	0.7505407	23191	Saint-éloi	175	11
23290	-0.15038407	0.7526039	23192	Saint-étienne-de-Fursac	843	27
23000	-0.14562881	0.7529974	23195	Saint-Fiel	709	42
23500	-0.14261524	0.74632037	23196	Saint-Frion	180	10
23250	-0.14528769	0.7488121	23197	Saint-Georges-la-Pouge	328	14
23500	-0.14230622	0.7456821	23198	Saint-Georges-Nigremont	156	8
23160	-0.14950527	0.75540936	23199	Saint-Germain-Beaupré	406	24
23430	-0.14992619	0.75046045	23200	Saint-Goussaud	238	10
23150	-0.14486915	0.7513988	23201	Saint-Hilaire-la-Plaine	237	21
23250	-0.1462844	0.7489739	23202	Saint-Hilaire-le-Chéteau	296	15
23110	-0.13905668	0.75077236	23203	Saint-Julien-la-Genéte	211	18
23130	-0.14153413	0.75057083	23204	Saint-Julien-le-Chétel	174	11
23400	-0.14836243	0.7475445	23205	Saint-Junien-la-Bregére	193	8
23000	-0.14497477	0.75200593	23206	Saint-Laurent	478	37
23300	-0.14920557	0.7547685	23207	Saint-Léger-Bridereix	184	23
23000	-0.14680952	0.75201005	23208	Saint-Léger-le-Guérétois	446	32
23130	-0.14148873	0.7508583	23209	Saint-Loup	186	10
23200	-0.14264971	0.7486839	23210	Saint-Maixant	255	18
23200	-0.14383054	0.74769294	23211	Saint-Marc-é-Frongier	407	16
23460	-0.1454598	0.7464807	23212	Saint-Marc-é-Loubaud	91	5
23600	-0.141112	0.7558113	23213	Saint-Marien	232	18
23150	-0.14390692	0.7497692	23214	Saint-Martial-le-Mont	255	25
23100	-0.14255957	0.74277556	23215	Saint-Martial-le-Vieux	103	5
23460	-0.14781067	0.74715865	23216	Saint-Martin-Chéteau	152	5
23430	-0.15011835	0.74931175	23217	Saint-Martin-Sainte-Catherine	425	16
23260	-0.14141564	0.74613124	23218	Saint-Maurice-prés-Crocq	130	9
23300	-0.1511821	0.75392	23219	Saint-Maurice-la-Souterraine	1089	27
23100	-0.14052914	0.7439304	23221	Saint-Merd-la-Breuille	238	6
23480	-0.14458267	0.74810857	23222	Saint-Michel-de-Veisse	177	11
23400	-0.14925623	0.7471024	23223	Saint-Moreil	287	12
23100	-0.14177684	0.74383086	23224	Saint-Oradoux-de-Chirouze	55	2
23260	-0.14057085	0.74629354	23225	Saint-Oradoux-prés-Crocq	134	10
23260	-0.14137049	0.7464188	23226	Saint-Pardoux-d'Arnet	186	11
23200	-0.14243309	0.7474705	23228	Saint-Pardoux-le-Neuf	164	22
23150	-0.14341658	0.7502804	23229	Saint-Pardoux-les-Cards	352	14
23290	-0.15038407	0.7526039	23231	Saint-Pierre-de-Fursac	805	29
23460	-0.14667128	0.7478571	23232	Saint-Pierre-Bellevue	302	9
23600	-0.14076181	0.7554611	23233	Saint-Pierre-le-Bost	165	10
23110	-0.14082853	0.7498702	23234	Saint-Priest	230	10
23300	-0.15004085	0.7534321	23235	Saint-Priest-la-Feuille	635	23
23240	-0.1488507	0.75323296	23236	Saint-Priest-la-Plaine	310	14
23400	-0.14931285	0.7479969	23237	Saint-Priest-Palus	58	5
23500	-0.14341484	0.74644744	23238	Saint-Quentin-la-Chabanne	443	15
23160	-0.14946194	0.7568788	23239	Saint-Sébastien	736	29
23600	-0.14133982	0.7543729	23240	Saint-Silvain-Bas-le-Roc	527	34
23320	-0.14760406	0.75214076	23242	Saint-Silvain-Montaigut	198	21
23140	-0.14231554	0.75334835	23243	Saint-Silvain-sous-Toulx	179	12
23800	-0.14737542	0.7547595	23244	Saint-Sulpice-le-Dunois	698	23
23000	-0.1464696	0.75283957	23245	Saint-Sulpice-le-Guérétois	1879	52
23480	-0.14442517	0.7516221	23246	Saint-Sulpice-les-Champs	395	18
23320	-0.14746185	0.75300276	23247	Saint-Vaury	2059	44
23460	-0.14496745	0.7469909	23249	Saint-Yrieix-la-Montagne	283	12
23150	-0.14516106	0.7508563	23250	Saint-Yrieix-les-Bois	326	21
23170	-0.14069305	0.7507331	23251	Tardes	154	7
23350	-0.14328746	0.75615865	23252	Tercillat	206	15
23250	-0.14723381	0.74942416	23253	Thauron	190	9
23600	-0.14167482	0.7535414	23254	Toulx-Sainte-Croix	361	10
23120	-0.14492114	0.74727833	23257	Valliéres	814	17
23300	-0.15034524	0.75525534	23258	Vareilles	297	17
23170	-0.14033166	0.7530346	23259	Verneiges	71	9
23250	-0.14613184	0.748654	23260	Vidaillat	183	8
23170	-0.13909619	0.7531362	23261	Viersat	378	13
23140	-0.1437827	0.75181365	23262	Vigeville	145	20
23800	-0.1476763	0.75539964	23263	Villard	341	21
23340	-0.14718692	0.744697	23264	La Villedieu	53	9
23260	-0.1410804	0.7469626	23266	La Villetelle	188	12
23460	-0.14691779	0.7476023	23902	Le Compeix	0	0
23160	-0.14970316	0.75544256	23905	Forgevieille	0	0
24460	-0.1621705	0.73928815	24002	Agonac	1342	36
24210	-0.15934704	0.73642576	24004	Ajat	275	13
24480	-0.16207851	0.73159206	24005	Allés-sur-Dordogne	302	32
24220	-0.15968965	0.73087716	24006	Allas-les-Mines	203	29
24270	-0.1571367	0.7407649	24008	Angoisse	559	24
24160	-0.157435	0.739045	24009	Anlhiac	269	23
24430	-0.16495116	0.7377201	24010	Annesse-et-Beaulieu	1099	91
24420	-0.16136642	0.73796314	24011	Antonne-et-Trigonant	1050	52
24590	-0.15630251	0.7335377	24012	Archignac	302	13
24750	-0.16257983	0.7369976	24013	Atur	1248	65
24290	-0.15732113	0.7348929	24014	Aubas	458	26
24260	-0.16116484	0.7320211	24015	Audrix	180	29
24300	-0.16185015	0.74455106	24016	Augignac	838	37
24320	-0.16794573	0.7418186	24017	Auriac-de-Bourzac	0	0
24290	-0.15808119	0.7353194	24018	Auriac-du-Périgord	377	20
24210	-0.15813424	0.73621434	24019	Azerat	407	20
24390	-0.15687609	0.73747236	24021	Badefols-d'Ans	451	25
24150	-0.16289121	0.73173636	24022	Badefols-sur-Dordogne	188	31
24150	-0.1643131	0.73199064	24023	Baneuil	299	34
24560	-0.16467284	0.7299879	24024	Bardou	36	8
24210	-0.15889056	0.73546016	24025	Bars	217	10
24150	-0.16385739	0.7310229	24027	Bayac	328	32
24400	-0.16891102	0.7354898	24029	Beaupouyet	439	19
24120	-0.15692113	0.7360045	24030	Beauregard-de-Terrasson	653	82
24140	-0.16450958	0.7343895	24031	Beauregard-et-Bassac	209	17
24400	-0.16717927	0.73694426	24032	Beauronne	328	17
24340	-0.16451399	0.7435542	24033	Beaussac	212	12
24140	-0.16612983	0.7346831	24034	Beleymas	206	13
24170	-0.16065353	0.73016036	24035	Belvés	1553	66
24220	-0.16009635	0.73094815	24036	Berbiguiéres	181	34
24100	-0.16674967	0.7324317	24037	Bergerac	26899	479
24320	-0.16695093	0.74045116	24038	Bertric-Burée	340	20
24550	-0.15957697	0.7279072	24039	Besse	171	11
24220	-0.15867285	0.73070043	24040	Beynac-et-Cazenac	498	39
24220	-0.15923315	0.73109275	24041	Bézenac	117	28
24310	-0.16358064	0.7395413	24042	Biras	372	19
24330	-0.16066046	0.7372473	24044	Blis-et-Born	305	15
24560	-0.1651314	0.7297752	24045	Boisse	196	12
24390	-0.15713108	0.73840195	24046	Boisseuilh	113	9
24640	-0.15970165	0.7379644	24047	La Boissiére-d'Ans	227	27
24440	-0.16441955	0.7290564	24049	Born-de-Champs	0	0
24590	-0.15548359	0.7322181	24050	Borréze	305	11
24130	-0.16805734	0.734445	24051	Bosset	209	14
24480	-0.16192499	0.7300889	24052	Bouillac	114	9
24560	-0.16645245	0.7306047	24054	Bouniagues	466	54
24310	-0.16387998	0.74018645	24055	Bourdeilles	811	37
24300	-0.16265132	0.7446952	24056	Le Bourdeix	230	20
24320	-0.16583997	0.7408387	24057	Bourg-des-Maisons	55	6
24600	-0.16826424	0.7401024	24058	Bourg-du-Bost	174	24
24400	-0.1672397	0.7354772	24059	Bourgnac	287	32
24150	-0.162434	0.73076934	24060	Bourniquel	52	6
24110	-0.16450548	0.73557055	24061	Bourrou	155	17
24320	-0.16744874	0.7411347	24062	Bouteilles-Saint-Sébastien	214	15
24250	-0.1579516	0.728806	24063	Bouzic	133	11
24310	-0.1631214	0.7409365	24064	Brantéme	2080	60
24380	-0.16283566	0.73556614	24065	Breuilh	161	16
24210	-0.15939854	0.7373205	24066	Brouchaud	212	18
24260	-0.16106394	0.7325938	24067	Le Bugue	2764	95
24350	-0.16403522	0.7393277	24069	Bussac	267	16
24360	-0.16234146	0.74641365	24070	Busserolles	569	18
24360	-0.16284478	0.74591297	24071	Bussiére-Badil	530	27
24480	-0.16217992	0.7310196	24072	Cadouin	0	0
